_id,hotel_name,hotel_id,hotel_location_info,hotel_grade_text,hotel_city_name,secondary_address,primary_address,lat,lng,province,city,area
674fcd75e087432f8b68b621,天津1958国际酒店(国家会展中心津南大学城店),tianjin_city_25802,近双港地铁站 · 新国家会展中心/津南大学城,高档型,天津,双港地铁站,新国家会展中心/津南大学城,39.040157,117.295053,天津市,天津市,津南区
674fcd75e087432f8b68b625,天津武清希尔顿欢朋酒店,tianjin_city_25872,近万达广场(武清店) · 佛罗伦萨小镇度假区,高档型,天津,万达广场(武清店),佛罗伦萨小镇度假区,39.418757,117.058946,天津市,天津市,武清区
674fcd75e087432f8b68b626,Z漫国际酒店(天津空港滨海国际机场店),tianjin_city_25888,近天津空港经济区 · 滨海机场商圈,高档型,天津,天津空港经济区,滨海机场商圈,39.133208,117.369281,天津市,天津市,东丽区
674fcd75e087432f8b68b62c,丽呈東谷酒店(天津南京路海光寺店),tianjin_city_25931,近中国医学科学院血液病医院 · 天津大学商圈,高档型,天津,中国医学科学院血液病医院,天津大学商圈,39.128201,117.18213,天津市,天津市,南开区
674fcd75e087432f8b68b63e,美豪丽致酒店(天津西站长虹公园地铁站店),tianjin_city_26228,近咸阳路地铁站 · 天津大学商圈,高档型,天津,咸阳路地铁站,天津大学商圈,,,,,
674fcd75e087432f8b68b642,格林东方酒店(天津东丽开发区新立地铁站店),tianjin_city_26284,近新立地铁站 · 滨海机场商圈,高档型,天津,新立地铁站,滨海机场商圈,39.093513,117.342886,天津市,天津市,东丽区
674fcd75e087432f8b68b644,雅阁澳斯特酒店(天津武清万达广场佛罗伦萨店),tianjin_city_26292,近万达广场(武清店) · 佛罗伦萨小镇度假区,高档型,天津,万达广场(武清店),佛罗伦萨小镇度假区,,,,,
674fcd75e087432f8b68b645,桔子水晶天津滨江道步行街酒店,tianjin_city_26309,近滨江道商业街 · 滨江道商圈,高档型,天津,滨江道商业街,滨江道商圈,39.132928,117.206287,天津市,天津市,和平区
674fcd75e087432f8b68b648,蔚徕酒店(天津滨海机场空港自贸区店),tianjin_city_26328,近天津空港经济区 · 滨海机场商圈,高档型,天津,天津空港经济区,滨海机场商圈,39.162536,117.39705,天津市,天津市,东丽区
674fcd75e087432f8b68b64b,天津滨海高铁站亚朵酒店,tianjin_city_26338,近天津极地海洋公园 · 塘沽商业区,高档型,天津,天津极地海洋公园,塘沽商业区,39.009814,117.676511,天津市,天津市,滨海新区
674fcd75e087432f8b68b656,美豪丽致酒店(天津梅江会展国展中心旗舰店),tianjin_city_26536,近梅江会展中心山姆会员商店 · 梅江会展中心商圈,高档型,天津,梅江会展中心山姆会员商店,梅江会展中心商圈,39.076361,117.217734,天津市,天津市,河西区
674fcd75e087432f8b68b65a,丽呈東谷酒店(天津滨海新区生态城店),tianjin_city_26549,近文化街 · 生态城,高档型,天津,文化街,生态城,39.116021,117.765745,天津市,天津市,滨海新区
674fcd75e087432f8b68b65b,天津麦客达温德姆酒店,tianjin_city_26577,近天津空港经济区 · 滨海机场商圈,高档型,天津,天津空港经济区,滨海机场商圈,39.16263,117.399069,天津市,天津市,东丽区
674fcd75e087432f8b68b65e,漫居酒店(天津美岸广场海河东路店),tianjin_city_26603,近陈塘庄地铁站 · 滨江道商圈,高档型,天津,陈塘庄地铁站,滨江道商圈,39.026804,117.662618,天津市,天津市,滨海新区
674fcd75e087432f8b68b65f,希岸Deluxe酒店(天津友谊武清百货佛罗伦萨小镇店),tianjin_city_26632,近中信广场 · 佛罗伦萨小镇度假区,高档型,天津,中信广场,佛罗伦萨小镇度假区,39.382378,117.024351,天津市,天津市,武清区
674fcd75e087432f8b68b661,天津滨海新区瑞达春天精品酒店(滨海高铁站店),tianjin_city_26641,近老码头 · 塘沽商业区,高档型,天津,老码头,塘沽商业区,39.023806,117.654101,天津市,天津市,滨海新区
674fcd75e087432f8b68b668,天津熊出没酒店,tianjin_city_26679,近天津方特欢乐世界 · 生态城,高档型,天津,天津方特欢乐世界,生态城,39.164177,117.746473,天津市,天津市,滨海新区
674fcd75e087432f8b68b670,天津鼓楼诺富特酒店,tianjin_city_26717,近鼓楼 · 天津站/古文化街/意大利风情区,高档型,天津,鼓楼,天津站/古文化街/意大利风情区,39.146082,117.193322,天津市,天津市,南开区
674fcd75e087432f8b68b673,天津之眼亚朵酒店,tianjin_city_26760,近天津之眼摩天轮 · 天津之眼商圈,高档型,天津,天津之眼摩天轮,天津之眼商圈,39.160523,117.19483,天津市,天津市,河北区
674fcd75e087432f8b68b679,天津空港东区智选假日酒店,tianjin_city_26949,近天津市肿瘤医院空港医院 · 滨海机场商圈,高档型,天津,天津市肿瘤医院空港医院,滨海机场商圈,39.154903,117.420924,天津市,天津市,东丽区
